#name,AASI_lag0,AASI_lag1,AASI_lag2,eisenberg_lag0,eisenberg_lag1,eisenberg_lag2,Ez_lag0,Ez_lag1,Ez_lag2,Ez_lag3,Ez_lag4,Ez_lag5,Ez_lag6,Ez_lag7,Ez_lag8,flexibility_lag0,flexibility_lag1,flexibility_lag2,grantham_lag0,grantham_lag1,grantham_lag2,grantham_lag3,grantham_lag4,grantham_lag5,grantham_lag6,grantham_lag7,grantham_lag8,ISAECI_lag0,ISAECI_lag1,ISAECI_lag2,ISAECI_lag3,ISAECI_lag4,ISAECI_lag5,levitt_alpha_lag0,levitt_alpha_lag1,levitt_alpha_lag2,MSS_lag0,MSS_lag1,MSS_lag2,MSW_lag0,MSW_lag1,MSW_lag2,MSW_lag3,MSW_lag4,MSW_lag5,MSW_lag6,MSW_lag7,MSW_lag8,TM_tend_lag0,TM_tend_lag1,TM_tend_lag2,z3_lag0,z3_lag1,z3_lag2,z3_lag3,z3_lag4,z3_lag5,z3_lag6,z3_lag7,z3_lag8
potr.txt_10775,4.346203226,4.175456667,4.134158621,0.68396129,0.067283333,0.140517241,0.579667742,199.9881742,42.21396774,-0.047253333,194.21807,36.83240333,0.12417931,195.1499552,36.35794828,0.426221839,0.337324067,0.349461207,1.9119,60.71903226,6092.5,0.878123333,56.322,4884.55,0.825144828,56.24,4479.741379,9997.173926,0.226109677,8021.560473,0.106046667,7572.332631,0.12137931,0.916748387,0.844963333,0.891117241,416.0674954,368.7241046,386.5042957,0.499367742,0.359654839,0.355235484,0.254406667,0.24626,0.174056667,0.285389655,0.23447931,0.204027586,2.27396129,-0.184923333,0.10882069,7.03943871,5.083974194,4.793722581,1.134496667,1.203853333,0.35268,0.971606897,1.801796552,-0.748386207
potr.txt_151,4.426048485,4.2666875,4.266506452,1.462475758,-0.0237375,0.031525806,0.728287879,187.010597,38.00057879,0.054834375,181.3119688,36.52176563,0.147854839,182.3145903,36.92124194,0.399861606,0.295118063,0.311728516,1.737293939,61.16363636,7763.666667,0.899375,55.85875,6319.75,0.733806452,56.89903226,6084.096774,9730.495739,0.621130303,6683.891553,0.265571875,7226.351874,0.278348387,0.974139394,0.9441875,0.925477419,418.3947413,387.7867672,375.6112687,0.456887879,0.344069697,0.424742424,0.11338125,0.18086875,0.07556875,0.20573871,0.196167742,0.044993548,2.367672727,-0.194309375,0.359825806,7.527266667,5.788815152,5.505678788,-0.70349375,0.906403125,0.645053125,0.2624,1.024154839,-0.997087097
potr.txt_10261,5.190543478,4.597068182,4.685019048,1.163208696,-0.252754545,-0.070147619,0.81906087,219.0112826,38.49186522,-0.056695455,210.9496545,35.53655,0.03007619,210.7705238,34.31608571,0.489091261,0.381727909,0.415854476,0.570526087,81.2373913,7767.619565,0.361872727,73.09409091,7373.863636,0.313047619,72.96428571,6825.880952,9911.293148,0.760452174,6794.602886,0.386222727,6423.652343,0.439695238,1.32246087,1.251845455,1.256538095,369.5548282,353.2617134,345.9060967,0.358769565,0.375821739,0.346847826,0.221709091,0.169690909,0.189445455,0.051471429,0.124004762,0.145261905,3.780882609,-0.084663636,-0.19977619,9.824621739,3.131165217,1.665765217,0.382718182,0.818795455,0.260027273,-0.422538095,0.553590476,0.550795238
potr.txt_9601,4.5986,4.04092,4.3,2.436466667,0.9739,-1.1259,1.4361,123.79065,31.24763333,0.4299,126.891,32.78534,-1.11775,124.742375,31.896,0.418264,0.2266472,0.030618,1.5389,69.88666667,16467,0.66578,56.712,15876.2,0.16055,49.95,16490,12715.58817,1.6306,11973.18162,1.24124,9062.8086,1.3068,1.108066667,1.07214,1.06425,509.7807953,528.4605112,535.4926185,0.437066667,0.522366667,0.434116667,-0.00592,0.36254,0.19176,-0.2,0.441,-0.168025,3.5612,1.02134,-2.7846,11.16171667,6.761266667,7.244783333,3.07044,4.96326,1.68688,-10.271875,4.1975,-0.826625
potr.txt_427,7.189489474,7.1352,7.150408333,0.222621053,0.006378378,-0.027466667,0.174102632,180.0455895,30.41,-0.016251351,179.2012432,28.26321351,-0.003497222,179.6179,28.27833333,0.702497105,0.530497,0.511472222,0.527342105,86.17684211,3571.394737,0.464605405,84.44540541,1160.621622,0.491277778,85.35,198.3333333,3267.733587,0.204557895,1665.4931,0.079037838,1267.094039,0.009822222,0.603221053,0.526108108,0.5012,188.57454,70.87057849,16.08841064,0.287084211,0.182578947,0.523097368,-0.030827027,-0.020921622,0.495591892,-0.123052778,-0.083922222,0.502916667,0.617378947,0.113918919,0.147302778,5.192642105,20.07402632,0.355744737,3.865624324,7.314691892,0.201405405,4.264255556,3.099866667,0.197166667
potr.txt_3877,3.899457143,3.88,3.892,2.254357143,-1.1313,-0.95256,1.2025,121.8691,43.2864,-0.6375,117.7815,39.744,-0.5015,119.5756,40.9536,0.263478286,0.027412,0.0248472,0.132785714,52.32857143,25036,0.061966667,47.52,23686.66667,0.05746,45.684,24208,23729.32697,1.649171429,17027.3664,1.6056,18534.46032,1.56168,0.963385714,0.9603,0.96228,593.8353141,561.3626498,573.8572854,0.728114286,0.706828571,0.4435,0.186666667,0.496533333,-0.2397,0.268,0.54292,-0.19364,3.559185714,-1.8411,-1.4229,18.4859,11.33047143,3.8971,-1.599166667,10.57283333,-1.7085,0.817,10.8478,-1.4654
potr.txt_1953,4.39054,4.079284211,4.109188889,0.97236,0.153642105,-0.269244444,0.526,217.65877,47.61362,0.070915789,206.4418053,39.97837895,-0.248477778,200.3556222,37.55570556,0.425932,0.303822368,0.333476833,0.39072,62.398,7552.2625,0.058694737,56.83473684,5354.789474,0.054677778,57.08888889,4854.277778,13258.25965,0.16372,9225.409111,0.077105263,8117.454244,0.036,1.060075,0.973873684,0.975838889,344.0591594,315.0660955,290.2804653,0.479175,0.390885,0.34403,0.350252632,0.246594737,0.125,0.265172222,0.225872222,0.191044444,2.99,0.002831579,-1.6098,10.335085,6.239215,1.68372,-0.707757895,3.173026316,-0.249578947,-3.838316667,1.366588889,0.142972222
potr.txt_11631,5.45871,5.211971795,5.217647368,1.19027,-0.029782051,-0.352615789,0.82945,154.698305,36.0318525,0.124538462,149.1564154,28.70126667,-0.157057895,149.2527237,27.58655789,0.45077715,0.370474359,0.357734632,0.3778425,81.632,7211.575,0.162502564,75.45179487,5528.410256,0.174271053,74.86263158,5332.315789,7883.327042,0.586985,5576.653564,0.300884615,5330.982958,0.224836842,1.16191,1.12694359,1.102007895,336.0409833,291.2982402,296.4499459,0.387345,0.3718625,0.3841325,0.164230769,0.108238462,0.122379487,0.137571053,0.116107895,0.078673684,3.5836125,0.13885641,-0.756226316,7.626865,6.3259525,2.58538,-1.241676923,0.218094872,0.797030769,-1.437765789,-0.331747368,0.347436842
potr.txt_10197,3.5934,3.336495238,3.42658,1.454309091,-0.3332,-0.38278,0.982531818,215.3415864,43.68309091,-0.182247619,199.989919,29.14549524,-0.16012,203.257045,35.586935,0.411657273,0.324038333,0.3526625,0.332745455,67.86727273,9744.659091,0.060971429,61.16809524,7717.47619,0.080985,62.4395,7591,14954.37711,0.243686364,11684.04299,0.109304762,11898.75176,0.07084,1.192945455,1.105728571,1.165875,381.5987681,369.2931883,372.0433038,0.478836364,0.361468182,0.354995455,0.318604762,0.22177619,0.029733333,0.41855,0.27414,-0.10476,4.74885,-1.535514286,-0.62478,10.95053636,2.176681818,3.613527273,-2.30872381,0.01997619,0.980680952,0.58648,-0.395905,-0.140675
potr.txt_3569,8.333816667,8.78904,8.537075,1.116666667,0.558,0.495,1.44015,177.4174333,58.6051,1.13288,185.8485,61.064,1.062075,181.545,56.1699,0.617398167,0.6489,0.61971875,1.28775,139.75,5480.166667,1.23372,146.12,3942,1.06605,140.4,4198.5,4424.340483,1.0893,1030.32644,1.0875,1202.71515,0.96875,1.111233333,1.09408,1.0972,456.9528514,467.0983692,462.6528615,0.218083333,0.77175,0.730466667,-0.02596,0.426,0.54912,-0.035475,0.2825,0.456,9.479133333,7.72374,6.98145,11.38335,2.249433333,5.633683333,8.05896,0.51302,1.2508,6.7613,0.32205,0.1711
potr.txt_11509,4.666211111,4.449728571,4.377194118,1.098333333,-0.056194286,-0.124235294,0.777458333,179.1869056,37.32308611,-0.052388571,171.2334914,27.82223714,-0.131270588,173.7033471,28.70414412,0.362821806,0.267434914,0.254415029,0.183430556,69.42777778,7571.236111,0.04356,64.83342857,5580.128571,0.039332353,62.79705882,5877.647059,11346.98481,0.139244444,9583.81028,0.067708571,9726.503556,0.063532353,1.251844444,1.157302857,1.168714706,338.5301944,302.4910891,301.7610569,0.493802778,0.347322222,0.319644444,0.437931429,0.201497143,0.033965714,0.424738235,0.182085294,0.070505882,3.972991667,-0.381245714,-1.069261765,7.403708333,4.733894444,2.882597222,1.099108571,-0.144254286,0.459808571,-0.823526471,0.874088235,0.537035294
potr.txt_9351,5.063695652,4.532072727,4.737604762,1.262234783,-0.172045455,0.322152381,0.890586957,185.9227696,32.2686,0.083081818,175.4447955,27.53679091,0.454152381,178.6525667,28.3796,0.56366913,0.472629409,0.529761905,0.41536087,79.12391304,7179.858696,0.168745455,74.16409091,4831.090909,0.245114286,74.16095238,5848.511905,9151.373983,0.606091304,4844.939909,0.279318182,6918.318486,0.29577619,0.985308696,0.870918182,0.908338095,343.9783482,286.3973794,300.6829523,0.380295652,0.416969565,0.396678261,0.032359091,0.162972727,-0.058368182,0.149966667,0.166195238,0.179390476,3.779221739,0.1379,1.267890476,7.245973913,6.189517391,3.2633,-1.204981818,-1.616827273,-0.351209091,0.665319048,2.131742857,0.7969
potr.txt_6507,5.29258125,5.07362,5.278021429,1.35041875,0.189433333,0.234728571,1.16078125,173.13175,29.70953125,0.288933333,163.6137733,25.56646,0.627171429,161.8258071,25.04689286,0.484665,0.3752,0.413847214,0.9208,87.66125,7981.9375,0.5773,79.43266667,5420.666667,0.21335,85.655,6329.785714,8430.175344,0.50341875,4339.080747,0.207086667,5423.280264,0.284635714,1.13743125,1.08436,1.133342857,352.5257404,281.2176579,339.8784691,0.340825,0.33265625,0.456475,0.144206667,-0.078506667,0.12592,0.19145,0.100607143,0.025278571,4.91400625,0.209253333,2.919992857,7.6687625,5.8394,5.03113125,-1.04554,1.357166667,1.76,1.872635714,1.734235714,0.958264286
potr.txt_10387,3.3023,3.253922222,3.2661,3.5811,0.402148148,-2.275,1.382275,166.457125,29.077025,0.156018519,143.8819852,27.79287407,-0.84475,139.5863,27.5886,0.474948,0.279193926,0.139868,0.21125,78.2875,12284.25,0.093888889,71.62555556,9717.925926,0,69.825,10106,11362.5268,1.433575,7178.455689,0.719751852,6683.9568,0.16055,1.16305,1.150033333,1.1328,362.1067491,340.4598244,348.006709,0.301825,0.227075,0.625,-0.134792593,0.133774074,0.027985185,-0.0033,0.14175,-0.48,4.31865,0.090362963,-3.0326,10.200025,4.345925,5.96945,-1.867422222,0.547192593,2.158588889,-6.984,-0.5418,-0.9288
potr.txt_8223,5.561930769,5.243312,5.162308333,0.943253846,-0.088104,-0.347933333,0.684088462,187.7675385,42.51400769,-0.085744,179.568924,33.992144,-0.199895833,179.74195,30.6315125,0.426999,0.23124444,0.302875542,0.406638462,77.93346154,8377.538462,0.22944,71.92,6402.12,0.13655,68.855,5598.25,11513.31351,0.326630769,8923.029316,0.140624,7203.969946,0.116195833,1.073826923,1.04032,1.063441667,357.6930146,301.4573825,295.3268259,0.4532,0.391288462,0.389838462,-0.178328,0.18044,0.18924,0.128204167,0.12005,0.186916667,3.436876923,-0.298636,-1.3539125,10.49032308,7.833580769,1.816257692,0.54764,-1.467316,-0.297744,-4.7098,0.723316667,0.619858333
potr.txt_7077,3.9793,3.886623529,3.81690625,3.231427778,0.164870588,-2.1081125,1.233366667,158.0256389,35.58158889,0.121547059,144.9392588,32.59734118,-0.7572,141.4786625,32.27865,0.548169833,0.406705059,0.278414,0.249561111,74.34777778,11960.61111,0.136805882,68.48058824,8255.058824,0.03534375,63.05625,10342.375,10290.63948,1.337527778,6182.554482,0.571141176,6354.200687,0.2346125,1.075072222,1.028488235,1.0437,338.2185217,271.7158469,311.7237675,0.325866667,0.260122222,0.591305556,0.105223529,0.094605882,-0.015570588,0.106525,0.1398125,-0.270625,3.973905556,-0.033541176,-3.2054625,10.16578333,7.713572222,5.574183333,-1.722941176,-2.321952941,2.764605882,-7.6736875,-1.015975,1.342825
potr.txt_761,4.877884211,4.405244444,4.341852941,1.415636842,-0.024794444,0.194094118,0.988926316,191.0654842,33.60232632,0.276255556,185.8247444,30.33720556,0.449035294,187.6025353,30.13264706,0.536141158,0.391402778,0.411815353,1.598915789,91.60210526,6801.855263,1.017972222,82.94055556,5265.444444,1.060958824,81.68705882,5237.294118,6354.537426,0.926552632,3951.506611,0.551288889,4690.050406,0.496894118,1.006,0.951827778,0.976705882,409.5596533,385.7579257,375.9876452,0.302821053,0.3017,0.566547368,0.0089,0.065983333,-0.026816667,0.128511765,0.060782353,0.110135294,3.614694737,0.607155556,1.118476471,7.570152632,4.009284211,5.0975,0.936588889,-0.3598,-0.296488889,0.290764706,-0.457035294,-1.735629412
potr.txt_9847,5.427813043,5.224572727,5.182071429,0.920356522,-0.109422727,-0.210742857,0.68796087,175.5883217,43.60080435,-0.083445455,169.9766909,35.00633182,-0.14202381,168.640219,35.57892381,0.509675174,0.414180545,0.358732143,0.527221739,77.45521739,7089.782609,0.186336364,69.47272727,5497.863636,0.023438095,68.30142857,4562.571429,9110.848013,0.347952174,6152.371905,0.150422727,3877.578405,0.083985714,1.112243478,1.049522727,1.029628571,317.0516887,261.6102041,256.1355012,0.453156522,0.365617391,0.404017391,0.254745455,0.073363636,0.131436364,0.16857619,0.077652381,0.209138095,3.589721739,-0.782490909,-0.976114286,9.0073,7.384973913,1.969652174,-1.46355,1.50575,0.318286364,-5.254780952,1.658057143,0.276133333
potr.txt_8399,4.249037037,3.832042308,3.996968,1.481744444,-0.456230769,0.00678,0.766662963,180.9654333,38.53712222,-0.106142308,170.8382115,35.10394615,-0.054664,172.801956,35.261916,0.441679074,0.285231846,0.32321388,0.710218519,75.09074074,8063.638889,0.176492308,66.22038462,5713.730769,0.33286,69.2028,5127.84,9641.792174,0.722851852,5404.499854,0.246361538,6244.610376,0.33298,1.041433333,1.000203846,0.975712,352.4791625,308.1213624,330.2717123,0.373114815,0.299074074,0.465877778,0.130457692,0.042611538,0.029634615,0.026292,0.104828,0.044132,2.912503704,-0.757665385,-0.3503,8.318018519,6.288677778,3.441085185,-3.455861538,0.268673077,-0.976446154,-0.437528,0.02394,-0.148384
potr.txt_11911,3.9321,3.9348,3.87324,1.643333333,-0.160909091,-1.364,1.3871,226.8241417,45.06376667,0.033236364,209.5250364,30.82744545,-0.9152,203.45022,23.60862,0.258597333,0.227157818,0.1945888,0.045375,67.21,13087.66667,0.0198,59.96636364,13139.90909,0,52.234,13120.2,18298.84162,0.122875,17071.25294,0.082709091,16660.07595,0.0487,1.616208333,1.608163636,1.6081,376.2877264,375.0939368,375.1286901,0.427808333,0.305066667,0.164933333,0.402490909,0.173963636,0.020072727,0.39442,0.10368,-0.08384,6.9204,-0.3548,-5.33624,13.601725,1.447233333,4.6684,-0.236190909,-0.141354545,3.733054545,-8.95403,-1.20098,2.86552
potr.txt_825,4.095388889,4.025470588,4.05310625,1.662644444,-0.150094118,-0.54125,0.93235,170.8895444,45.29827222,-0.062888235,165.3188647,35.65355882,-0.26579375,161.1249438,37.179,0.2849885,0.234308,0.250162313,0.047672222,62.79055556,9790.166667,0.006405882,53.47235294,8796.058824,0,51.70875,8138.6875,14039.70772,0.225766667,12824.48309,0.047,12114.78976,0.03591875,1.381583333,1.358458824,1.33723125,356.4891353,353.092672,349.8381807,0.549727778,0.313722222,0.274461111,0.506717647,0.221317647,-0.027729412,0.5088125,0.20491875,-0.082975,4.679133333,-0.438611765,-1.4831625,10.24521111,2.877055556,3.425383333,0.153688235,0.099558824,2.079588235,-1.41865,-0.402925,1.52079375
potr.txt_11389,4.758146,4.363136735,4.3757875,0.830236,-0.072869388,-0.051745833,0.735968,187.22169,39.297666,0.2017,183.3290061,36.30962245,0.016227083,184.3541604,35.83762292,0.43991978,0.343062918,0.342912042,1.785874,76.0028,6162.31,0.8325,68.01653061,4356.938776,0.851039583,68.21729167,4324.947917,7879.675012,0.464654,4740.574904,0.203665306,5345.485406,0.19930625,0.982248,0.918055102,0.933852083,397.3403212,349.6499694,352.1136825,0.409118,0.327498,0.439234,0.121969388,0.071946939,0.205126531,0.116164583,0.023814583,0.14898125,2.950154,0.352197959,-0.083454167,6.562458,5.165716,4.993734,-1.088528571,0.56542449,0.00567551,-0.77266875,0.254058333,-0.27041875
potr.txt_6585,3.556823529,3.23933125,3.444706667,1.372858824,-0.355675,0.516906667,0.976970588,189.7940471,37.92944118,0.0280125,178.493175,33.56328125,0.16528,182.2697467,31.15988,0.291009882,0.214032125,0.258459267,1.046776471,67.47,8456.25,0.2089,60.59875,7240.46875,0.05786,65.24933333,6760.033333,12849.89355,0.334964706,10517.60625,0.0770625,10360.41247,0.18868,1.266052941,1.219775,1.192306667,387.0423222,379.0703776,371.9945376,0.435,0.253023529,0.290635294,0.16888125,0.16205,-0.03465625,0.164706667,0.181886667,0.080493333,3.934723529,-0.45599375,0.63632,8.868935294,2.301805882,4.983782353,-1.41805,0.1313375,-1.83963125,1.644213333,0.279206667,1.543106667
potr.txt_3167,3.778766667,3.7436,3.8391,4.1892,2.8,-0.65,1.660466667,114.8376,27.41493333,0.87575,104.5146,25.4592,-0.651,121.7936,29.016,0.695176,0.698382,0.479,0.295,86.31333333,16416,0.27625,87.675,16120,0.13,65.1,16864,7693.342133,2.076866667,4904.3586,2.03645,7001.8368,1.2168,0.7872,0.8064,0.6912,436.9065161,411.706882,460.7626804,0.3459,0.1938,0.6752,-0.0825,0.12555,0.42,-0.2134,0.1782,-0.16,4.4833,2.6728,-1.2593,6.173633333,6.027733333,7.8891,2.1456,6.0984,5.8996,-4.0032,5.8464,-0.0344
potr.txt_3973,6.65142,6.183375,6.936366667,0.86656,0.0853,-0.067466667,0.81818,186.86618,42.40564,-0.35995,177.8707,31.347125,0.386466667,191.048,30.86333333,0.4446584,0.348875,0.479,0.34656,80.574,10330.2,0.092,63.9425,9718,0.282133333,83.94333333,9175.333333,11267.88376,0.79272,7434.6961,0.4961,7137.486,0.628133333,1.28692,1.066675,1.3752,465.8846746,465.0368923,452.4749912,0.57684,0.41056,0.08554,0.2839,-0.0418,0.04525,-0.376933333,0.1166,0.0348,4.61452,-1.04995,1.137466667,9.57092,2.98198,0.54698,-1.226,1.268325,0.3544,-0.1499,-2.124233333,0.021366667
potr.txt_621,5.792014286,5.60319,5.547347368,1.410114286,0.22412,-0.172568421,1.012280952,172.7830667,30.00496667,0.36014,168.615415,27.10471,0.121863158,169.3430316,27.91977895,0.452426,0.3333153,0.279271947,0.658090476,96.42047619,10222.90476,0.477585,90.372,8562.45,0.314184211,85.23473684,8279.684211,8351.628129,0.932128571,6510.311445,0.56782,5142.501321,0.512778947,1.074661905,1.042665,1.039357895,439.8143126,413.7626783,413.2158316,0.424795238,0.315690476,0.510880952,-0.11845,0.114715,0.07014,-0.102921053,0.083452632,-0.083442105,4.04547619,1.586245,0.325505263,7.996880952,4.462538095,3.287480952,2.63344,-0.532605,0.233665,-0.255763158,-0.363252632,-0.997289474
